sep=,
1.383675, 2.182958, 0.000000, 0.799283, 
7.610907, 4.524359, 3.086548, 0.000000, 
0.000000, 1.556605, 2.426500, 3.983105, 
0.000000, 3.189983, 0.014758, 3.204741, 
3.885644, 6.278770, 0.000000, 2.393126, 
4.119198, 0.374781, 3.744417, 0.000000, 
